long,lat,easting,northing,Y_mean,Y_mean_c,Y_sd,prob,quantile,quantile_c
-103.94845273400131,45.109745660445405,110736.14140119217,5007086.751653116,-7.3996934832420465,28.5236952024791,0.2792200986669061,0.0481703352200926,-6.9404172912320385,54.61036414920093
-103.58972727921356,45.12476060665868,139049.44002517778,5007086.751653116,-7.377617340325303,29.428236205910135,0.26851959422950955,0.04978831288787984,-6.935941911849357,54.957077958502715
-103.23073046528887,45.1386514831899,167362.73864916363,5007086.751653116,-7.354856865574099,30.390857955483835,0.25540786134628196,0.0502595866254708,-6.934748318486749,55.04991851030478
-102.87148319446695,45.15141611864579,195676.03727314947,5007086.751653116,-7.335816941028316,31.220268900022333,0.24511000855208542,0.05116483728160398,-6.932646854459312,55.213756708280826
-102.51200646217329,45.16305251513759,223989.33589713508,5007086.751653116,-7.324127701282946,31.74064667762586,0.23985289246483363,0.05253729376224611,-6.929604801177363,55.45179101560664
-102.15232134939465,45.17355884923738,252302.63452112093,5007086.751653116,-7.3189784755070475,31.97262161490427,0.2381586087060906,0.053628713806496614,-6.927242424187118,55.63734970067583
-101.7924490149739,45.18293347285259,280615.93314510654,5007086.751653116,-7.313333297912889,32.22888797674328,0.24019266629977257,0.05780140058801928,-6.918251519582563,56.34925842369055
-101.4324106878305,45.19117491401797,308929.2317690924,5007086.751653116,-7.3070414004278454,32.51693372045156,0.24350353539180328,0.06347161479672668,-6.906513727063132,57.29239442711894
-101.07222765911467,45.198281877604245,337242.530393078,5007086.751653116,-7.305895056971408,32.56969037840896,0.2475087884399905,0.06720474465477352,-6.898779328603525,57.922467178796474
-100.71192127430204,45.20425324594254,365555.82901706384,5007086.751653116,-7.315194864482333,32.14415482089806,0.25391927663394503,0.06735670397303399,-6.897534821358095,58.024494506997684
-100.35151292523628,45.2090880793639,393869.12764104945,5007086.751653116,-7.333463386982106,31.324353186204004,0.262044477366658,0.0643678076312571,-6.902438577962956,57.62351220350877
-99.99102404212739,45.212785616653534,422182.4262650353,5007086.751653116,-7.354380340836146,30.411344869630806,0.2701692715661799,0.06046948888675151,-6.909991434609678,57.01132556991866
-99.63047608551335,45.215345275419054,450495.7248890209,5007086.751653116,-7.371309766637299,29.69191009057319,0.2739110999368554,0.05575248365104201,-6.920766100443895,56.14923887533337
-99.26989053819236,45.216766652372456,478809.0235130065,5007086.751653116,-7.392903766990883,28.798894070014157,0.2713243856747216,0.04587624748730017,-6.946614867133437,54.13383817875063
-98.90928889713389,45.217049523525425,507122.3221369926,5007086.751653116,-7.423100719359402,27.59496284472818,0.2666868041609936,0.033716458587295724,-6.984439962275095,51.314302891333135
-98.54869266537608,45.21619384429798,535435.6207609782,5007086.751653116,-7.457718292354429,26.27657683301791,0.2641992515509039,0.02401941766656616,-7.023149195203061,48.58083606647972
-98.18812334391717,45.214199749539986,563748.9193849638,5007086.751653116,-7.493853419468035,24.96753672055359,0.2650832044882692,0.01756970322617577,-7.057830349121587,46.255709293747735
-97.8276024236091,45.21106755346587,592062.2180089494,5007086.751653116,-7.527967899306448,23.79159734897021,0.2695750626710165,0.013967671817595808,-7.084556379736356,44.540117559278876
-97.46715137706066,45.20679774950226,620375.5166329355,5007086.751653116,-7.559891804584991,22.741382813305947,0.27371092277479947,0.01125614615958926,-7.109677400522628,42.98560823728743
-97.1067916505584,45.201391010049235,648688.8152569211,5007086.751653116,-7.5968464845368135,21.583424689232416,0.27482643027640197,0.008046138034330153,-7.144797233914548,40.902881203411155
-96.74654465601257,45.19484818615468,677002.1138809067,5007086.751653116,-7.636845833450273,20.396416219897535,0.2755879054616007,0.005459075441750317,-7.1835440676078,38.72194094864259
-96.38643176293625,45.187170307102825,705315.4125048923,5007086.751653116,-7.6747935276791726,19.330692772692768,0.2769564977059868,0.0037954246642709715,-7.219240627919703,36.8157497332266
-96.02647429046507,45.1783585799171,733628.7111288784,5007086.751653116,-7.71790359376394,18.18738887633824,0.27813560820194644,0.0024508387374641187,-7.260411229828615,34.733470655648006
-95.66669349942507,45.168414388777684,761942.009752864,5007086.751653116,-7.764298681912847,17.03239343621445,0.27650089409121625,0.00135944701512647,-7.3094951834115856,32.404293539314104
-95.30711058445632,45.15733929435464,790255.3083768496,5007086.751653116,-7.816176788635486,15.827540779099868,0.2752583378207836,6.874821453480874e-4,-7.3634171133223365,30.025174665006674
-94.94774666619958,45.145135033057386,818568.6070008352,5007086.751653116,-7.868115479845812,14.706656718589178,0.27702441344050444,3.8003083459572565e-4,-7.412450868644095,28.013708930040025
-94.58862278355329,45.13180351620087,846881.9056248213,5007086.751653116,-7.912062678719108,13.82046397938884,0.281385358645858,2.593160148369606e-4,-7.449224950979428,26.594089947523052
-94.22975988600808,45.11734682908993,875195.2042488069,5007086.751653116,-7.943577443496214,13.21803765070259,0.2876963206953085,2.2886465291187128e-4,-7.470359106939942,25.811021271511724
-93.87117882606584,45.101767230022446,903508.5028727925,5007086.751653116,-7.9715547300866065,12.705272186594724,0.2955278381615852,2.2731957679258122e-4,-7.485454693621396,25.26585156614634
-93.51290035175,45.08506714921223,931821.8014967781,5007086.751653116,-8.004950480870225,12.119174921550107,0.3100384271715279,2.805342657389743e-4,-7.494982649442807,24.927697068685962
-93.15494509921405,45.067249187633266,960135.1001207642,5007086.751653116,-8.057120118032364,11.257231882020317,0.3418486180764721,5.165288138607874e-4,-7.494829178720931,24.933107837698568
-92.79733358545462,45.048316115786,988448.3987447498,5007086.751653116,-8.110560909614788,10.43781097002546,0.3886318831088224,0.001247831230621892,-7.471318347134261,25.776031442661328
-92.4400862011354,45.028270872387324,1016761.6973687354,5007086.751653116,-8.14976690546171,9.874836909876361,0.44379904585103896,0.0031065104478968457,-7.419782435256026,27.724760173870372
-92.08322320352832,45.007116562985495,1045074.9959927211,5007086.751653116,-8.174776517437605,9.531682081368968,0.4965297110350251,0.006278400278100925,-7.358057821352478,30.253598625442987
-91.72676470957772,44.984856458501305,1073388.2946167071,5007086.751653116,-8.195903745043276,9.251105655182732,0.5344168591226195,0.009170237309435883,-7.316866236011422,32.068268601526796
-91.37073068909343,44.961493993697246,1101701.5932406927,5007086.751653116,-8.223793290989288,8.893330896067617,0.5614489279685783,0.010872781872281701,-7.300291985472157,32.828787347404045
-91.01514095807798,44.937032765576085,1130014.8918646784,5007086.751653116,-8.25844944034812,8.467970649728668,0.5798004930737828,0.01124696776006962,-7.304762496407457,32.62189677794989
-90.66001517219377,44.9114765317105,1158328.1904886644,5007086.751653116,-8.276268661183718,8.257244318015253,0.5859334291787349,0.01105569087790589,-7.312493935046962,32.26716638273974
-90.30537282037471,44.8848292085055,1186641.48911265,5007086.751653116,-8.270156059352026,8.328933084796558,0.578162149246074,0.010481881364870344,-7.319163951198563,31.964236492520193
-89.95123321858759,44.85709486939538,1214954.7877366357,5007086.751653116,-8.25734300758914,8.481231015566173,0.5611080250074761,0.009237227216835118,-7.334402437544016,31.282782790637896
-89.59761550374739,44.82827774297702,1243268.0863606213,5007086.751653116,-8.253095987528429,8.532323777330156,0.5401112550258353,0.007349855264815818,-7.364692030741873,29.971089504852767
-89.24453862779141,44.79838221108127,1271581.3849846073,5007086.751653116,-8.272342690545791,8.30321699231749,0.5211671361048734,0.005154251869584155,-7.415099036475779,27.908994624781183
-88.8920213519156,44.7674128067845,1299894.683608593,5007086.751653116,-8.299782503674388,7.987178666198157,0.5008467908993364,0.0032231489891025207,-7.475962843116609,25.607285627439335
-88.54008224097747,44.73537421236225,1328207.9822325786,5007086.751653116,-8.314899247037419,7.818239917749989,0.48023621561192825,0.0020357760798739894,-7.52498096599469,23.89230705700302
-88.188739658069,44.702271257186744,1356521.2808565642,5007086.751653116,-8.320186660771014,7.759997257645172,0.46391993039803997,0.0014179332933589382,-7.557106280640724,22.83114316420125
-87.48791648853347,44.63289230455805,1413147.8781045359,5007086.751653116,-8.412082890542955,6.814291051226203,0.4745726025821895,9.302962732345463e-4,-7.631480423933841,20.55176631824817
